ew_mass,sq_mass,eff,eff_err
150,700,0.0005008550515534,0.0001067825376535
150,800,0.0005008550515534,0.0001067825376535
150,900,0.0005008550515534,0.0001067825376535
150,1000,0.0005008550515534,0.0001067825376535
150,1100,0.0005008550515534,0.0001067825376535
150,1200,0.0005008550515534,0.0001067825376535
150,1300,0.0005008550515534,0.0001067825376535
150,1400,0.0005008550515534,0.0001067825376535
150,1500,0.0005008550515534,0.0001067825376535
150,1600,0.0005008550515534,0.0001067825376535
150,1700,0.0005008550515534,0.0001067825376535
150,1800,0.0005008550515534,0.0001067825376535
150,2000,0.0005008550515534,0.0001067825376535
150,2200,0.0005008550515534,0.0001067825376535
250,700,0.0008547026686147,0.0003230462948748
250,800,0.0008547026686147,0.0003230462948748
250,900,0.0008547026686147,0.0003230462948748
250,1000,0.0008547026686147,0.0003230462948748
250,1100,0.0008547026686147,0.0003230462948748
250,1200,0.0008547026686147,0.0003230462948748
250,1300,0.0008547026686147,0.0003230462948748
250,1400,0.0008547026686147,0.0003230462948748
250,1500,0.0008547026686147,0.0003230462948748
250,1600,0.0008547026686147,0.0003230462948748
250,1700,0.0008547026686147,0.0003230462948748
250,1800,0.0008547026686147,0.0003230462948748
250,2000,0.0008547030230726,0.0003230464288471
250,2200,0.0008547030230726,0.0003230464288471
400,700,0.001014970185812,0.0005074853060863
400,800,0.001014970185812,0.0005074853060863
400,1300,0.001014970185812,0.0005074853060863
400,1400,0.001014970185812,0.0005074853060863
400,1500,0.001014970185812,0.0005074853060863
400,1800,0.001014970185812,0.0005074853060863
400,2000,0.001014970185812,0.0005074853060863
400,2200,0.001014970185812,0.0005074853060863
500,700,0.0010450702135579,0.0003694880121574
500,800,0.0010450702135579,0.0003694880121574
500,900,0.0010450702135579,0.0003694880121574
500,1000,0.0010450702135579,0.0003694880121574
500,1100,0.0010450702135579,0.0003694880121574
500,1200,0.0010450702135579,0.0003694880121574
500,1300,0.0010450702135579,0.0003694880121574
500,1400,0.0010450702135579,0.0003694880121574
500,1500,0.0010450702135579,0.0003694880121574
500,1600,0.0010450702135579,0.0003694880121574
500,1700,0.0010450702135579,0.0003694880121574
500,1800,0.0010450696060681,0.0003694877973769
500,2000,0.0010450696060681,0.0003694877973769
600,700,0.0010568028684169,0.000528402602398
600,800,0.0010568028684169,0.000528402602398
600,900,0.0010568028684169,0.000528402602398
600,1300,0.0010568028684169,0.000528402602398
600,1400,0.0010568028684169,0.000528402602398
600,1500,0.0010568028684169,0.000528402602398
600,1800,0.0010568028684169,0.000528402602398
600,2000,0.0010568028684169,0.000528402602398
700,700,0.0010612888000768,0.0003752214446322
700,800,0.0010612888000768,0.0003752214446322
700,900,0.0010612888000768,0.0003752214446322
700,1000,0.0010612888000768,0.0003752214446322
700,1100,0.0010612888000768,0.0003752214446322
700,1200,0.0010612888000768,0.0003752214446322
700,1300,0.0010612888000768,0.0003752214446322
700,1400,0.0010612888000768,0.0003752214446322
700,1500,0.0010612888000768,0.0003752214446322
700,1600,0.0010612888000768,0.0003752214446322
700,1700,0.0010612888000768,0.0003752214446322
700,1800,0.0010612888000768,0.0003752214446322
700,2000,0.0010612888000768,0.0003752214446322
800,800,0.0013347580877988,0.0005969217255117
800,900,0.0013347580877988,0.0005969217255117
800,1000,0.0013347580877988,0.0005969217255117
800,1100,0.0013347580877988,0.0005969217255117
800,1200,0.0013347580877988,0.0005969217255117
800,1300,0.0013347580877988,0.0005969217255117
800,1400,0.0013347580877988,0.0005969217255117
800,1500,0.0013347580877988,0.0005969217255117
800,1600,0.0013347580877988,0.0005969217255117
800,1700,0.0013347580877988,0.0005969217255117
800,1800,0.0013347580877988,0.0005969217255117
800,2000,0.0013347580877988,0.0005969217255117
900,900,0.0018646723703916,0.0007047803740697
900,1000,0.0018646723703916,0.0007047803740697
900,1100,0.0018646723703916,0.0007047803740697
900,1200,0.0018646723703916,0.0007047803740697
900,1300,0.0018646723703916,0.0007047803740697
900,1400,0.0018646723703916,0.0007047803740697
900,1500,0.0018646723703916,0.0007047803740697
900,1600,0.0018646723703916,0.0007047803740697
1000,1000,0.0024167496364863,0.00080558158456
1000,1100,0.0024167496364863,0.00080558158456
