ew_mass,sq_mass,eff,eff_err
150,700,0.00025999999999987,0.00018384773844346
150,800,0.00091000188724003,0.00034394741120701
150,900,0.00103999999999987,0.00036769546183968
150,1000,0.00207999942732374,0.00051999997332998
150,1100,0.00480999999999987,0.00079075849072129
150,1200,0.00935997140755118,0.00110308078853414
150,1300,0.012740000822927169,0.00128693412001427
150,1400,0.019760006026113473,0.00160274679117722
150,1500,0.02287997572753347,0.0017246448405205499
150,1600,0.01834963319528339,0.00293829140831629
150,1700,0.024960021132403372,0.00180133483909249
150,1800,0.03080995514151542,0.00200132309781794
150,2000,0.02397440618968473,0.00342491433550357
150,2200,0.03500186002678209,0.00415395580372331
250,700,0.02719460129724286,0.0036340274479299698
250,800,0.00038999937247401,0.00022516614528551
250,900,0.0009099995855288,0.00034394775707214
250,1000,0.00272999971264345,0.0005957348430592
250,1100,0.0037699954294104702,0.00070007014479324
250,1200,0.01000995709826801,0.00114074173376657
250,1300,0.01209000082151212,0.00125367492851107
250,1400,0.01702998264992921,0.00148791803938947
250,1500,0.02236002958013903,0.00170493452711582
250,1600,0.0251612791782222,0.00352328683875909
250,1700,0.03320810950355431,0.00402707179181632
250,1800,0.025349422540257533,0.00348201254716965
250,2000,0.035616361167015984,0.00414032592373374
250,2200,0.03244926622692638,0.00405615617593212
400,700,6.500014199177242e-05,6.499998146226372e-05
400,800,0.00032499932924745,0.00014534416442975
400,1300,0.00819001137429241,0.00103184355618084
400,1400,0.01144,0.00121950894358254
400,1500,0.014299975630020341,0.00136344866654399
400,1800,0.00376999542941879,0.00070007014479311
400,2000,0.03948491579649188,0.004442391048979
400,2200,0.026937815266356798,0.00366577303081743
500,700,0.0,0.0
500,800,0.00013000000000000002,0.00013000012226981002
500,900,0.00039000027537211004,0.00022516681727969003
500,1000,0.00038999914114096,0.00022516662157418
500,1100,0.00117,0.00038999918585979
500,1200,0.0024699911992701403,0.00056665599760393
500,1300,0.005329990553013491,0.00083240715314458
500,1400,0.00923000641187924,0.00109539928467606
500,1500,0.012870001352032241,0.00129348439938276
500,1600,0.02031988103389699,0.00309875505867668
500,1700,0.02770950987841842,0.00360746975652908
500,1800,0.02977853235718127,0.0038127520674007703
500,2000,0.02866225478229529,0.0037314980994357302
600,700,0.0,0.0
600,800,4.333335575152912e-05,4.333333505847009e-05
600,900,8.666676596729058e-05,6.128255880264603e-05
600,1300,0.0032500000000000003,0.00064999931158656
600,1400,0.00611002657400434,0.00089123646830257
600,1500,0.00962001135094207,0.00111830051413457
600,1800,0.02073679918714716,0.0031997591996865303
600,2000,0.03281846504821508,0.00400940651129733
700,700,0.00013612587746407,0.00013612584276382
700,800,0.0,0.0
700,900,0.0,0.0
700,1000,0.0,0.0
700,1100,0.00038999942829237,0.00022516640759495999
700,1200,0.00025999890014137,0.00018384690240397
700,1300,0.0013000000000000002,0.00041109591217656003
700,1400,0.00338000075498579,0.00066287238854356
700,1500,0.007149972937515851,0.00096410652386438
700,1600,0.01742121488609892,0.00286403088546055
700,1700,0.025349501081909292,0.00348202168676817
700,1800,0.02711462263536585,0.003689840377002
700,2000,0.04436347516843437,0.00470252562547781
800,800,0.0,0.0
800,900,0.0,0.0
800,1000,0.0,0.0
800,1100,0.00013000000000000002,0.00012999996842722537
800,1200,0.00013000000000000002,0.00012999920864535035
800,1300,0.0006500000000000001,0.00029068872232803
800,1400,0.0013000000000000002,0.00041109634829536
800,1500,0.00220999999999987,0.00053600369296214
800,1600,0.01698394279354188,0.00287081200079765
800,1700,0.0174171852486411,0.0029028673245807303
800,1800,0.029890555254706384,0.00376586193915906
800,2000,0.02703997354925308,0.00187488435756856
900,900,0.0,0.0
900,1000,0.0,0.0
900,1100,0.0,0.0
900,1200,0.0,0.0
900,1300,0.0,0.0
900,1400,0.0,0.0
900,1500,0.00220999350543816,0.0005360029534746901
900,1600,0.00493999263559126,0.00080137352472255
1000,1000,0.00013006474355511,0.00013006495408517
1000,1100,0.0,0.0
