ew_mass,sq_mass,eff,eff_err
150,700,0.00013000000000000002,0.00012999998255915145
150,800,0.00026000000000000003,0.00018384757841775
150,900,0.00182,0.00048641547323252
150,1000,0.00117000057267613,0.00038999978290949
150,1100,0.0018199999999998701,0.00048641511303476
150,1200,0.00324998350435083,0.00064999736337614
150,1300,0.00364000905203793,0.0006878952223445901
150,1400,0.005590007155953871,0.000852466917536
150,1500,0.005329999325764101,0.0008324063282026701
150,1600,0.017879129009382683,0.002900375863203
150,1700,0.00650001320775599,0.00091924098230133
150,1800,0.00441999439268933,0.00075802237767256
150,2000,0.01174256759400816,0.0023969468377283
150,2200,0.01380353983766251,0.00260862349427108
250,700,0.01748221416764589,0.0029137032290132
250,800,0.0006499968623738199,0.00029068846938625
250,900,0.0005200005526267501,0.00026000017036435005
250,1000,0.00104000057471297,0.00036769515360954996
250,1100,0.00220999771470517,0.00053600307669064
250,1200,0.0032499834993281497,0.00064999712998922
250,1300,0.00429000492912732,0.00074679406918649
250,1400,0.0035099992456401603,0.00067550027911964
250,1500,0.00480999932773425,0.0007907604624171201
250,1600,0.01874761670073279,0.00304126492444866
250,1700,0.018069101829903022,0.00297054488975205
250,1800,0.01530528410021312,0.00270563033653549
250,2000,0.01395779192632058,0.00259189851191843
250,2200,0.01166145333169284,0.00243158030368409
400,700,6.500014199177242e-05,6.499998146226372e-05
400,800,0.00013000000000000002,9.192376978631478e-05
400,1300,0.00350999810428228,0.00067549975601498
400,1400,0.00233999999999987,0.00055154326705569
400,1500,0.004419990252017601,0.00075802240700394
400,1800,0.00220999771470933,0.00053600307669064
400,2000,0.01649366742154157,0.0028711743546553604
400,2200,0.00997696258559767,0.00223091891107254
500,700,0.00013000000000000002,0.00013000025719785
500,800,0.00013000000000000002,0.00013000012226981002
500,900,0.00025999972462776005,0.0001838479364475
500,1000,0.0006500014314307801,0.00029068838857539
500,1100,0.00051999885502838,0.00025999980739044
500,1200,0.00090999889990828,0.0003439470527753
500,1300,0.0025999958926138603,0.00058137760447975
500,1400,0.00403001395526002,0.0007238089952376401
500,1500,0.00299000270408827,0.0006234579654676099
500,1600,0.01701200531001478,0.00283533259231014
500,1700,0.01925575607899619,0.0030072446461786298
500,1800,0.01806241024292419,0.00296944026481492
500,2000,0.01117340710549154,0.00232981933616471
600,700,4.3333427909195016e-05,4.333338384315094e-05
600,800,0.00013000000000000002,7.505547771806375e-05
600,900,8.666676596729058e-05,6.128255880264603e-05
600,1300,0.0015599995253326902,0.00045033260794340006
600,1400,0.0031200044290049704,0.0006368679846217
600,1500,0.00441999513531381,0.0007580236477650199
600,1800,0.02271174045578984,0.0033486574092705503
600,2000,0.0117558397755292,0.0023996545150359603
700,700,0.0,0.0
700,800,0.0,0.0
700,900,0.00039000069036916,0.00022516669063083
700,1000,0.0,0.0
700,1100,0.0007799977131697401,0.00031843287419527997
700,1200,0.0009099967004246301,0.00034394623606226005
700,1300,0.0016900002059642,0.00046872159218092004
700,1400,0.0031199992450140802,0.0006368674488911801
700,1500,0.00376999864687576,0.00070006986773191
700,1600,0.019775446066513023,0.0030514111052568
700,1700,0.01960998761865,0.00306256706655224
700,1800,0.01807647205753233,0.0030127380125499798
700,2000,0.02043712576846863,0.0031917465628633003
800,800,0.0,0.0
800,900,0.0,0.0
800,1000,0.00013000000000000002,0.00013000007254481002
800,1100,0.00025999999999987,0.00018384760850222
800,1200,0.0009099962815357701,0.00034394624672785
800,1300,0.0007800004732993201,0.00031843336499377004
800,1400,0.00208000176825194,0.00051999979322876
800,1500,0.00182,0.00048641554484003
800,1600,0.016498698771569172,0.0028295031031031702
800,1700,0.014998119085646841,0.0026937460804478904
800,1800,0.02277381419291979,0.0032871080959236
800,2000,0.00662998950594032,0.0009283856455758301
900,900,0.0,0.0
900,1000,0.0,0.0
900,1100,0.0,0.0
900,1200,0.00013000000000000002,0.00012999931880484946
900,1300,0.00039000142133940006,0.00022516674456757
900,1400,0.00117000044277779,0.00039000001889914
900,1500,0.00155999350543816,0.00045033264252483
900,1600,0.0027299963177999202,0.00059573548301449
1000,1000,0.0,0.0
1000,1100,0.0,0.0
