ew_mass,sq_mass,eff,eff_err
150,700,0.00039,0.00012771027999748088
150,800,0.00039,0.00019834130211571002
150,900,0.00039,0.0002983511987144
150,1000,0.0026000000000000003,0.0011273203888911899
150,1100,0.00442000697949096,0.0021075630107233
150,1200,0.00559,0.00333945431805752
150,1300,0.01156996765699827,0.0067007408880170195
150,1400,0.01508004088532448,0.01053409435437749
150,1500,0.02288000949494208,0.017686075487090662
150,1600,0.0644589524641968,0.04027969933192127
150,1700,0.02118996347913172,0.03112747865168149
150,1800,0.02691005040279153,0.04658225510298582
150,2000,0.02739931483384719,0.08383235936348651
150,2200,0.02218436578171086,0.1327578305541874
250,700,0.03884947383707936,0.0014694977145122301
250,800,0.00026000000000000003,0.00018670258082020998
250,900,0.00091,0.00052541076963869
250,1000,0.00168999660525657,0.00104781930279221
250,1100,0.00337999302050891,0.00212475951492831
250,1200,0.00740999999999987,0.0044326301665883906
250,1300,0.00948997574274867,0.006996359126900521
250,1400,0.01261000511066556,0.011105455254215009
250,1500,0.020930009494942083,0.01950162843729685
250,1600,0.056242721710482065,0.043377103996757836
250,1700,0.04102182702055672,0.04993086963148922
250,1800,0.04782930900788339,0.07159671524064982
250,2000,0.029840811921890968,0.10085876977858357
250,2200,0.02484403981239778,0.16196242010573067
400,700,0.000195,6.981564292115975e-05
400,800,0.000195,0.00010842764987522008
400,1300,0.00779998652374929,0.00425349141580116
400,1400,0.013260005110665562,0.00763676932814809
400,1500,0.02028000949494208,0.012872987087898989
400,1800,0.00337999719984485,0.01276330967347475
400,2000,0.03498652278177446,0.07323760114662811
400,2200,0.02244825024935792,0.10324517582268904
500,700,0.00013000000000000002,2.6856395186807213e-05
500,800,0.0,0.0
500,900,0.0,0.0
500,1000,0.00103999660525657,0.00025969233887233
500,1100,0.00233999651025439,0.00055854630640497
500,1200,0.00377,0.00099890173447454
500,1300,0.005200000000000001,0.0016362170466228602
500,1400,0.00883999488933431,0.00293767968947518
500,1500,0.01390999525252883,0.00502284011596692
500,1600,0.05245364082565724,0.013234724540388002
500,1700,0.04555636916612717,0.01662401341911778
500,1800,0.03807734889932363,0.02018762584709806
500,2000,0.04226456320657754,0.03793312932753019
600,700,8.66669087090576e-05,2.1552888615525377e-05
600,800,4.3333333333333334e-05,2.3668851410356376e-05
600,900,0.0003466665345689,0.00010070168117871915
600,1300,0.00272999865237489,0.00116526109357307
600,1400,0.00623999488933431,0.00242590248523896
600,1500,0.01065999525252883,0.00432182480382055
600,1800,0.05579183000904656,0.0240123041183285
600,2000,0.03869631038026715,0.03566661505346498
700,700,0.0001361256088296,1.3701692228008194e-05
700,800,0.0,0.0
700,900,0.00013000000000000002,3.128080324811989e-05
700,1000,0.0,0.0
700,1100,0.0005200000000000001,0.00013127484038877
700,1200,0.0013000000000000002,0.00029245026284058
700,1300,0.0031200013476249803,0.00063189494290468
700,1400,0.00468000255533278,0.00106568714365178
700,1500,0.00701999050505779,0.00177902632019879
700,1600,0.044730383917165314,0.00609335734570524
700,1700,0.05452541803569029,0.00906753161933398
700,1800,0.05422948347908494,0.0120085819086584
700,2000,0.038381887632750876,0.01801837990230356
800,800,0.00013000000000000002,2.143819846590822e-05
800,900,0.0,0.0
800,1000,0.00039,8.181316621362462e-05
800,1100,0.00026000000000000003,9.569550059402104e-05
800,1200,0.00091,0.00025224702540154
800,1300,0.0019500000000000001,0.00051500306308672
800,1400,0.00286000511066556,0.00085884561683349
800,1500,0.007540004747471039,0.00190074973333284
800,1600,0.03251214953271025,0.00535553910356244
800,1700,0.042575392996299026,0.008260263986412102
800,1800,0.048394100288631364,0.01169486514641354
800,2000,0.02392,0.01466419340173398
900,900,0.0,0.0
900,1000,0.0,0.0
900,1100,0.00026000000000000003,7.122497289329854e-05
900,1200,0.00078,0.00017381747339970002
900,1300,0.00117000134762498,0.00029691111876595
900,1400,0.00181999744466709,0.0005099268287417201
900,1500,0.0020800000000000003,0.00074303893296503
900,1600,0.0055900087406709,0.0016528268918382001
1000,1000,0.00013006534880976,2.6387618707176915e-05
1000,1100,0.0,0.0
