ew_mass,sq_mass,eff,eff_err
150,700,0.002900007999892,0.000538517966187
150,800,0.00349999690646,0.0005916082858157
150,900,0.0043000047988222,0.0006557439394508
150,1000,0.0045,0.0006708203424748
150,1100,0.0068999769839123,0.0008306605627743
150,1200,0.008300038557928,0.0009110474525007
150,1300,0.01,0.0009999996304349
150,1400,0.0145999845247002,0.0012083026469023
150,1500,0.0146000068322367,0.001208306310531
150,1600,0.0166999713669975,0.0012922841219469
150,1700,0.0142999861347486,0.0011958260382972
150,1800,0.0155999461960104,0.0012489977221713
150,2000,0.0138999865101325,0.0011789830384365
150,2200,0.0136999879376328,0.001170468088525
250,700,0.003499983018325,0.0005916055242172
250,800,0.0027999938847729,0.0005291503985052
250,900,0.0042999894397818,0.0006557441499786
250,1000,0.0051999912313489,0.0007211084030305
250,1100,0.0085999660700693,0.0009273578698863
250,1200,0.0102000046657701,0.0010099513023263
250,1300,0.0117999870225942,0.0010862773639544
250,1400,0.0134000170058833,0.0011575836974219
250,1500,0.0131999923579427,0.0011489118696933
250,1600,0.0154000011220975,0.0012409663578369
250,1700,0.0157332404497388,0.0007241825947817
250,1800,0.014800039680272,0.0012165503577859
250,2000,0.0142999915324469,0.0011958248274036
250,2200,0.0141999752444383,0.0011916340789939
400,700,0.0036000015808005,0.0005999997338525
400,800,0.0038999940819566,0.0006245006220449
400,1300,0.0108999840132976,0.0010440295876082
400,1400,0.0116999943125064,0.0010816658217661
400,1500,0.0125000122720456,0.0011180366663175
400,1800,0.015700063998741,0.0012529969979946
400,2000,0.0149000070766443,0.0012206561977038
400,2200,0.0119000502016077,0.0010908735878272
500,700,0.0031000051092554,0.0005567757362395
500,800,0.0034,0.0005830946828073
500,900,0.0030999962170884,0.0005567761794605
500,1000,0.0052999804851761,0.0007280088265866
500,1100,0.0050999985983118,0.0007141426939881
500,1200,0.0086999944821451,0.0009327371463788
500,1300,0.0094999853368214,0.0009746788145372
500,1400,0.013699979559437,0.0011704697600622
500,1500,0.0112999965745873,0.0010630122716708
500,1600,0.0129999344509413,0.0011401726590999
500,1700,0.0132999551882046,0.0011532565557426
500,1800,0.0155000033755902,0.0012449901422368
500,2000,0.0139000029462802,0.001178983880994
600,700,0.0007000007009325,0.0002645747192714
600,800,0.002100001552157,0.0004582575643778
600,900,0.0041000024919638,0.000640312170228
600,1300,0.0084999883205274,0.0009219544336222
600,1400,0.0080000097553349,0.0008944278798712
600,1500,0.0118999732586397,0.001090867936055
600,1800,0.01350000199351,0.0011618941412034
600,2000,0.0145000230297977,0.0012041610582709
700,700,0.0005999980876549,0.0002449487378867
700,800,0.0014,0.0003741653783136
700,900,0.0028000031194679,0.0005291505042634
700,1000,0.002400007036338,0.0004898979475411
700,1100,0.0036999936021047,0.0006082773681253
700,1200,0.0052,0.0007211099190213
700,1300,0.0057999920012784,0.0007615762507256
700,1400,0.0079999883710122,0.0008944291375481
700,1500,0.0085999450141799,0.0009273581362318
700,1600,0.0109999976379516,0.0010488086273723
700,1700,0.0124999958255552,0.0011180339213771
700,1800,0.0146000252057463,0.0012083058754564
700,2000,0.0160000544481812,0.0012649133498627
800,800,0.0005999986094517,0.0002449480255114
800,900,0.0010999958610992,0.0003316629792436
800,1000,0.0026999919598073,0.0005196145125304
800,1100,0.0034000089931632,0.0005830948075293
800,1200,0.0047999972071545,0.0006928200658471
800,1300,0.0046999989831384,0.0006855648978481
800,1400,0.005899998533488,0.0007681150738175
800,1500,0.0102999966699227,0.001014889278008
800,1600,0.0093999967611848,0.0009695356028833
800,1700,0.0116999971148448,0.0010816654526863
800,1800,0.0117999977130173,0.0010862787998993
800,2000,0.0157999945841935,0.0012569809042887
900,900,0.0002,0.0001414216012347
900,1000,0.001,0.000316227346311
900,1100,0.0036000023923615,0.0005999993494143
900,1200,0.0029000017463959,0.0005385158676175
900,1300,0.0050000126436019,0.0007071087383154
900,1400,0.0046000054130129,0.0006782335698589
900,1500,0.0055999989765818,0.0007483308104529
900,1600,0.0089999892151125,0.000948681990938
1000,1000,0.0002999994660605,0.0001732048658692
1000,1100,0.0008000007547003,0.0002828428533646
